code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600095,2020-08-29,2020-06-30,0.040950,0.719087,0.109523,211297976.870000,-0.017984,,2575494028.00,303169257.00
sh.600095,2020-10-31,2020-09-30,0.062307,0.719491,0.104143,357371129.670000,0.010591,,2681990294.00,303169257.00
sh.600095,2021-03-06,2020-12-31,0.062224,0.488644,0.097274,357133506.130000,0.132856,2636683522.690000,2681990294.00,361263565.00
sh.600095,2021-04-30,2021-03-31,0.011677,0.215820,0.014469,124725837.080000,0.135907,,2681990294.00,467759831.00
sh.600095,2021-08-28,2021-06-30,0.019532,0.140540,0.009737,207897189.250000,0.131190,888739500.000000,2681990294.00,956642527.00
sh.600095,2021-10-30,2021-09-30,0.033803,0.181216,0.010654,391989532.600000,0.136473,,2854958418.00,956642527.00
sh.600095,2022-04-28,2021-12-31,0.041947,0.191391,0.010321,487715610.150000,0.170143,4591092274.210000,2854958418.00,956642527.00
sh.600095,2022-04-28,2022-03-31,-0.004954,-0.074428,0.010366,-63135863.490000,0.104773,,2854958418.00,1129610651.00
sh.600095,2022-08-27,2022-06-30,-0.006691,-0.056981,0.008687,-84586456.040000,0.068707,1479854095.320000,2854958418.00,1129610651.00
sh.600095,2022-10-28,2022-09-30,-0.009178,-0.069195,0.010351,-116290223.880000,-0.006296,,2854958418.00,1129610651.00
sh.600095,2023-04-17,2022-12-31,-0.026727,-0.185459,0.013201,-328166386.070000,-0.114283,2843316217.430000,2855123959.00,1129776192.00
sh.600095,2023-04-28,2023-03-31,0.012773,1.204202,0.007317,151242723.330000,-0.038942,,2859148411.00,1133800644.00
sh.600095,2023-08-26,2023-06-30,0.011504,0.332738,0.013249,134367145.700000,-0.037473,399472348.110000,2859150411.00,2859150411.00
sh.600095,2023-10-28,2023-09-30,0.012623,0.289175,0.013356,146812548.460000,-0.022061,,2859187743.00,2859187743.00
sh.600095,2024-04-13,2023-12-31,0.010064,0.201914,0.020857,116856134.320000,0.041767,2061523754.220000,2859187743.00,2859187743.00
sh.600095,2024-04-27,2024-03-31,0.007597,0.458246,0.009405,88659554.550000,0.020005,,2859187743.00,2859187743.00
sh.600095,2024-08-13,2024-06-30,0.006187,0.226074,0.011635,71097662.490000,0.019656,310917812.450000,2859187743.00,2859187743.00
sh.600095,2024-10-26,2024-09-30,0.012276,0.346751,0.012223,142364439.210000,0.040233,,2859187743.00,2859187743.00
sh.600096,2010-04-21,2010-03-31,0.015510,0.060675,0.208571,93405342.780000,0.338357,,590121281.00,290783772.00
sh.600096,2010-08-31,2010-06-30,0.041884,0.082213,0.228319,273623410.600000,0.647261,3241530145.710000,590121281.00,317580486.00
sh.600096,2010-10-30,2010-09-30,0.045841,0.061493,0.227787,309784111.030000,0.581419,,590121281.00,317580486.00
sh.600096,2011-03-22,2010-12-31,0.040038,0.042061,0.227489,300345724.660000,0.308198,6893089628.680000,590121281.00,317580486.00
sh.600096,2011-04-30,2011-03-31,0.003434,0.012321,0.201352,26289048.250000,0.216949,,590121281.00,317580486.00
sh.600096,2011-08-30,2011-06-30,0.017351,0.024922,0.192194,124486851.720000,0.126398,4832231049.020000,693634510.00,590113527.00
sh.600096,2011-10-28,2011-09-30,0.034879,0.034694,0.199742,263385269.800000,0.241031,,693634510.00,590113527.00
sh.600096,2012-03-27,2011-12-31,0.031073,0.023585,0.197769,238597511.250000,0.243286,9861141871.600000,693634510.00,590113527.00
sh.600096,2012-04-23,2012-03-31,-0.027157,-0.075127,0.141904,-171272647.190000,-0.020929,,693634510.00,590113527.00
sh.600096,2012-08-31,2012-06-30,-0.038866,-0.045336,0.145453,-240661904.030000,-0.233653,5203292498.770000,693634510.00,693634510.00
sh.600096,2012-10-31,2012-09-30,-0.063007,-0.050213,0.144135,-383194949.530000,-0.562834,,693634510.00,693626756.00
sh.600096,2013-03-26,2012-12-31,-0.092239,-0.055407,0.159830,-548139188.760000,-0.760730,9543013100.470000,693634510.00,693616756.00
sh.600096,2013-04-26,2013-03-31,-0.043922,-0.106592,0.143099,-220471038.200000,-0.842037,,693634510.00,693616756.00
sh.600096,2013-08-31,2013-06-30,-0.061455,-0.022854,0.131193,-595805377.340000,-0.880664,25591905833.920000,1668668528.00,693616756.00
sh.600096,2013-10-31,2013-09-30,-0.101816,-0.024801,0.127001,-953911907.970000,-1.157633,,1668668528.00,693616756.00
sh.600096,2014-03-31,2013-12-31,0.088345,0.008728,0.128472,487873453.710000,0.524951,55031446215.730000,1129078166.00,364180555.00
sh.600096,2014-04-26,2014-03-31,-0.061047,-0.056138,0.124839,-510438831.540000,0.326058,,1129078166.00,364180555.00
sh.600096,2014-08-23,2014-06-30,-0.124987,-0.042332,0.092481,-997556463.690000,0.140213,23227462100.900000,1129078166.00,521263614.00
sh.600096,2014-10-31,2014-09-30,-0.213270,-0.043259,0.087042,-1650680923.230000,-0.115315,,1129078166.00,521263614.00
sh.600096,2015-03-31,2014-12-31,-0.375963,-0.050585,0.094664,-2756475240.760000,-2.288125,53704803296.240000,1129078166.00,521263614.00
sh.600096,2015-04-20,2015-03-31,0.005241,0.004508,0.161164,52505682.420000,-1.831121,,1129078166.00,521263614.00
sh.600096,2015-08-18,2015-06-30,0.006181,0.002758,0.152418,70117495.530000,-1.407027,25078033482.550000,1129078166.00,521263614.00
sh.600096,2015-10-31,2015-09-30,0.007715,0.002978,0.144306,116449604.280000,-0.856009,,1129078166.00,521263614.00
sh.600096,2016-03-15,2015-12-31,0.018129,0.003805,0.144403,191282737.740000,0.089623,49605211228.050000,1129078166.00,521263614.00
sh.600096,2016-04-27,2016-03-31,-0.063055,-0.067616,0.173648,-377517660.480000,-0.241531,,1328327254.00,521275592.00
sh.600096,2016-08-26,2016-06-30,-0.164828,-0.060734,0.122332,-973853313.730000,-0.685963,15711171301.660000,1328327254.00,1122130050.00
sh.600096,2016-10-29,2016-09-30,-0.276255,-0.058469,0.101087,-1599808018.550000,-1.135560,,1321379138.00,1122130050.00
sh.600096,2017-03-30,2016-12-31,-0.705896,-0.067198,0.067587,-3536895397.450000,-2.542414,51915096692.000000,1321379138.00,1122130050.00
sh.600096,2017-04-29,2017-03-31,0.004169,0.001772,0.086014,28548548.710000,-2.232727,,1321379138.00,1122130050.00
sh.600096,2017-08-31,2017-06-30,-0.091259,-0.013145,0.079937,-390798937.410000,-2.062827,29382880604.190000,1321379138.00,1122130050.00
sh.600096,2017-10-27,2017-09-30,0.005651,0.001104,0.087615,50730894.000000,-1.415065,,1321379138.00,1122130050.00
sh.600096,2018-03-23,2017-12-31,0.053651,0.004632,0.116466,259273036.130000,0.152764,55172722445.790000,1321379138.00,1122130050.00
sh.600096,2018-04-27,2018-03-31,0.013960,0.008446,0.171640,85683699.980000,0.168807,,1321379138.00,1122130050.00
sh.600096,2018-08-14,2018-06-30,0.017253,0.005780,0.151222,133912981.800000,0.448418,22843905982.570000,1321379138.00,1122130050.00
sh.600096,2018-10-27,2018-09-30,0.021606,0.003241,0.149775,119024264.480000,0.199623,,1321379138.00,1122130050.00
sh.600096,2019-03-22,2018-12-31,0.030624,0.004746,0.147732,251456789.790000,0.092907,52181415672.520000,1321379138.00,1122130050.00
sh.600096,2019-04-26,2019-03-31,0.025274,0.008617,0.132654,118803845.150000,0.128787,,1427674938.00,1321379138.00
sh.600096,2019-08-29,2019-06-30,0.027678,0.005326,0.126369,151282741.680000,0.128500,28078464371.920000,1427674938.00,1321379138.00
sh.600096,2019-10-26,2019-09-30,0.029283,0.004030,0.127095,165564001.160000,0.122073,,1427674938.00,1321379138.00
sh.600096,2020-04-21,2019-12-31,0.034699,0.003290,0.132370,177586662.660000,0.106395,53311761211.590000,1427674938.00,1321379138.00
sh.600096,2020-04-30,2020-03-31,0.002568,0.003400,0.133535,37949583.660000,0.035435,,1432434738.00,1321379138.00
sh.600096,2020-08-18,2020-06-30,-0.004871,0.001473,0.112958,37781112.710000,0.002598,76225878113.230000,1430775938.00,1321379138.00
sh.600096,2020-10-28,2020-09-30,0.023795,0.004525,0.112177,180568065.190000,0.086482,,1425916538.00,1321379138.00
sh.600096,2021-03-30,2020-12-31,0.050343,0.007575,0.123586,394743656.600000,0.190780,51410445008.010000,1425916538.00,1321379138.00
sh.600096,2021-04-16,2021-03-31,0.085448,0.051922,0.148584,685772522.330000,0.454896,,1837396147.00,1361149866.00
sh.600096,2021-08-17,2021-06-30,0.218423,0.060032,0.151033,1856791131.820000,1.015321,30661244867.280000,1837396147.00,1361149866.00
sh.600096,2021-10-30,2021-09-30,0.359792,0.069850,0.163418,3327100955.280000,1.636294,,1837396147.00,1683347067.00
sh.600096,2022-03-31,2021-12-31,0.437655,0.066512,0.136769,4206841409.770000,1.982118,62750192803.610000,1837396147.00,1361149866.00
sh.600096,2022-04-15,2022-03-31,0.148574,0.127035,0.195309,1900697012.380000,2.566837,,1835893241.00,1714558117.00
sh.600096,2022-08-23,2022-06-30,0.288173,0.113177,0.178967,4144829690.950000,3.015320,36375692959.290000,1835893241.00,1714558117.00
sh.600096,2022-10-15,2022-09-30,0.395874,0.107219,0.171624,6053449051.080000,3.231168,,1835893241.00,1714558117.00
sh.600096,2023-04-15,2022-12-31,0.453100,0.093551,0.162169,7045670057.100000,3.281815,74488588602.560000,1834754087.00,1714558117.00
sh.600096,2023-04-28,2023-03-31,0.091600,0.119834,0.176311,1903617301.030000,3.242639,,1834328747.00,1744328747.00
sh.600096,2023-08-29,2023-06-30,0.158854,0.094643,0.151189,3333211177.440000,2.852853,34928619197.940000,1834328747.00,1744328747.00
sh.600096,2023-10-28,2023-09-30,0.214773,0.083612,0.141292,4456733438.290000,2.505156,,1834328747.00,1744328747.00
sh.600096,2024-03-26,2023-12-31,0.257624,0.079544,0.151765,5493344954.890000,2.465315,68518655973.030000,1834328747.00,1744328747.00
sh.600096,2024-04-13,2024-03-31,0.074867,0.122990,0.191213,1704284779.480000,2.403728,,1834328747.00,1834328747.00
sh.600096,2024-08-13,2024-06-30,0.147147,0.107058,0.166086,3425102696.850000,2.554421,31693711706.870000,1834328747.00,1834328747.00
sh.600096,2024-10-15,2024-09-30,0.220054,0.109160,0.169871,5100416889.990000,2.857591,,1834328747.00,1834328747.00
sh.600097,2010-04-30,2010-03-31,-0.001351,-0.015159,0.301949,-811345.080000,0.750495,,202597901.00,115449889.00
sh.600097,2010-08-27,2010-06-30,0.041891,0.102614,0.343867,26298067.210000,0.630081,253673430.040000,202597901.00,115449889.00
sh.600097,2010-10-30,2010-09-30,0.046986,0.073984,0.318203,29554770.330000,0.391422,,202597901.00,115449889.00
sh.600097,2011-04-30,2010-12-31,0.044022,0.046672,0.093221,27126154.020000,0.133892,574369713.270000,202597901.00,115449889.00
sh.600097,2011-04-30,2011-03-31,0.006138,0.028141,0.202742,3886835.590000,0.157081,,202597901.00,115449889.00
sh.600097,2011-07-30,2011-06-30,0.089917,0.142851,0.177948,59395987.560000,0.297259,411548784.530000,202597901.00,115449889.00
sh.600097,2011-10-19,2011-09-30,0.186888,0.210563,0.176636,128897881.160000,0.624238,,202597901.00,115449889.00
sh.600097,2012-04-28,2011-12-31,0.099987,0.089499,0.053360,65749245.690000,0.324531,734036395.470000,202597901.00,115449889.00
sh.600097,2012-04-28,2012-03-31,0.011801,0.047871,-0.090326,8114559.000000,0.345398,,202597901.00,115449889.00
sh.600097,2012-08-18,2012-06-30,0.135238,0.248071,0.175319,99188628.940000,0.520943,389644098.850000,202597901.00,115449889.00
sh.600097,2012-10-31,2012-09-30,0.198028,0.235350,0.191247,148570894.490000,0.421634,,202597901.00,115449889.00
sh.600097,2013-04-27,2012-12-31,0.174092,0.157081,0.121458,128778180.630000,0.635634,817411191.590000,202597901.00,115449889.00
sh.600097,2013-04-27,2013-03-31,0.021093,0.098762,-0.047159,16960017.690000,0.679294,,202597901.00,115449889.00
sh.600097,2013-08-23,2013-06-30,0.081129,0.154892,0.050986,65395795.270000,0.468837,417092092.720000,202597901.00,115449889.00
sh.600097,2013-10-30,2013-09-30,0.120423,0.157645,0.100899,99084841.650000,0.391377,,202597901.00,115449889.00
sh.600097,2014-04-30,2013-12-31,0.125129,0.126424,0.143319,103105982.300000,0.508919,813449172.680000,202597901.00,115449889.00
sh.600097,2014-04-30,2014-03-31,-0.030808,-0.196740,-0.246923,-25885195.450000,0.297440,,202597901.00,115449889.00
sh.600097,2014-08-21,2014-06-30,0.044494,0.089188,0.116160,37904301.990000,0.373224,421328232.020000,202597901.00,115449889.00
sh.600097,2014-10-30,2014-09-30,0.088017,0.114976,0.140393,76683005.110000,0.398346,,202597901.00,115449889.00
sh.600097,2015-04-30,2014-12-31,0.119901,0.127747,0.165012,106159505.370000,0.523991,825661377.660000,202597901.00,202597901.00
sh.600097,2015-04-30,2015-03-31,-0.059932,-0.941277,-0.491739,-53476423.960000,0.387804,,202597901.00,202597901.00
sh.600097,2015-08-22,2015-06-30,0.006196,-0.299961,0.039013,5608354.330000,0.364582,275588149.920000,202597901.00,202597901.00
sh.600097,2015-10-23,2015-09-30,0.018711,0.037431,0.071006,17123442.770000,0.230012,,202597901.00,202597901.00
sh.600097,2016-04-28,2015-12-31,-0.129792,-0.163448,0.159965,-110335224.400000,-0.546945,670057033.500000,202597901.00,202597901.00
sh.600097,2016-04-28,2016-03-31,-0.123576,-0.700338,-0.479985,-91758040.820000,-0.676023,,202597901.00,202597901.00
sh.600097,2016-08-11,2016-06-30,-0.161236,-0.385926,0.023928,-118138577.670000,-0.716947,305327537.570000,202597901.00,202597901.00
sh.600097,2016-10-28,2016-09-30,-0.218625,-0.220281,0.179674,-156541969.010000,-0.748377,,202597901.00,202597901.00
sh.600097,2017-04-20,2016-12-31,0.009822,0.007017,0.222945,8061070.500000,0.038837,1143248657.370000,202597901.00,202597901.00
sh.600097,2017-04-20,2017-03-31,-0.051587,-0.126389,0.135416,-41047516.150000,0.289770,,202597901.00,202597901.00
sh.600097,2017-08-18,2017-06-30,-0.033714,-0.032412,0.270104,-25774061.430000,0.488303,792663896.100000,202597901.00,202597901.00
sh.600097,2017-10-21,2017-09-30,0.033020,0.024801,0.321285,31804115.280000,0.946719,,202597901.00,202597901.00
sh.600097,2018-04-20,2017-12-31,0.104986,0.070593,0.373228,126182211.220000,0.508655,1782093866.730000,240936559.00,202597901.00
sh.600097,2018-04-20,2018-03-31,-0.016363,-0.061437,0.193356,-22848313.900000,0.576449,,240936559.00,202597901.00
sh.600097,2018-08-18,2018-06-30,0.011635,0.023261,0.327730,21758032.150000,0.694099,926772088.630000,240936559.00,202597901.00
sh.600097,2018-10-30,2018-09-30,0.077689,0.090562,0.400856,129266731.610000,0.903407,,240936559.00,202597901.00
sh.600097,2019-04-20,2018-12-31,0.088675,0.076446,0.382778,146009502.230000,0.582389,1880892188.630000,240936559.00,226273033.00
sh.600097,2019-04-20,2019-03-31,-0.015239,-0.057618,0.242310,-22063520.190000,0.581849,,240936559.00,226273033.00
sh.600097,2019-08-22,2019-06-30,0.005338,0.019651,0.326088,20681628.950000,0.545464,1039252973.340000,240936559.00,226273033.00
sh.600097,2019-10-30,2019-09-30,0.060492,0.069143,0.375494,115983938.770000,0.494980,,240936559.00,226273033.00
sh.600097,2020-04-18,2019-12-31,0.100159,0.082484,0.346970,182462324.550000,0.710912,2185827379.660000,240936559.00,226273033.00
sh.600097,2020-04-18,2020-03-31,-0.010609,-0.054604,0.321200,-20208954.890000,0.735523,,240936559.00,226273033.00
sh.600097,2020-08-22,2020-06-30,0.006125,0.015036,0.303738,15159756.570000,0.720111,995443333.110000,240936559.00,226273033.00
sh.600097,2020-10-30,2020-09-30,0.050957,0.065192,0.350589,98425616.030000,0.673187,,240936559.00,226273033.00
sh.600097,2021-04-01,2020-12-31,0.077230,0.074216,0.366049,146126880.460000,0.586063,1950693406.980000,240936559.00,240936559.00
sh.600097,2021-04-28,2021-03-31,0.004452,0.031559,0.418989,12020955.860000,0.586063,,240936559.00,240936559.00
sh.600097,2021-08-28,2021-06-30,0.077975,0.157655,0.367443,154129014.220000,1.163000,971893950.010000,240936559.00,240936559.00
sh.600097,2021-10-28,2021-09-30,0.100289,0.133687,0.361916,201563238.850000,1.010799,,240936559.00,240936559.00
sh.600097,2022-04-01,2021-12-31,0.099098,0.099992,0.345048,198015971.890000,0.792723,1968916147.610000,240936559.00,240936559.00
sh.600097,2022-04-30,2022-03-31,0.004695,0.038652,0.370944,10410254.720000,0.796511,,240936559.00,240936559.00
sh.600097,2022-08-31,2022-06-30,0.019069,0.051112,0.359029,39885631.170000,0.326811,771457193.030000,240936559.00,240936559.00
sh.600097,2022-10-29,2022-09-30,0.022137,0.039915,0.335102,49155722.400000,0.167852,,240936559.00,240936559.00
sh.600097,2023-04-01,2022-12-31,0.052200,0.056525,0.322757,109710945.480000,0.440378,1933873415.720000,240936559.00,240936559.00
sh.600097,2023-04-29,2023-03-31,0.000181,0.010664,0.228406,3396109.530000,0.403457,,240936559.00,240936559.00
sh.600097,2023-08-31,2023-06-30,-0.012977,-0.031593,0.244522,-24430484.550000,0.171797,771808902.660000,240936559.00,240936559.00
sh.600097,2023-10-28,2023-09-30,0.007820,0.016663,0.313856,20217603.200000,0.325263,,240936559.00,240936559.00
sh.600097,2024-03-29,2023-12-31,0.068486,0.080904,0.325453,162985011.600000,0.615777,2009533133.710000,240936559.00,240936559.00
sh.600097,2024-04-27,2024-03-31,0.003384,0.026593,0.247066,14768068.050000,0.645692,,240936559.00,240936559.00
sh.600097,2024-08-30,2024-06-30,-0.011783,-0.016106,0.244118,-17066415.870000,0.620383,1056932792.100000,240936559.00,240936559.00
sh.600097,2024-10-30,2024-09-30,0.007380,0.013451,0.273721,23267852.160000,0.615694,,240936559.00,240936559.00
sh.600098,2010-04-28,2010-03-31,0.023797,0.158956,0.207735,302175191.520000,0.425978,,2059200000.00,2059200000.00
sh.600098,2010-08-25,2010-06-30,0.042243,0.127767,0.158914,520418423.120000,0.407533,4070046214.680000,2059200000.00,2059200000.00
sh.600098,2010-10-28,2010-09-30,0.064054,0.120732,0.156134,799337947.450000,0.368883,,2059200000.00,2059200000.00
sh.600098,2011-04-20,2010-12-31,0.082620,0.120645,0.166320,1068832406.420000,0.362469,8845341904.400000,2059200000.00,2059200000.00
sh.600098,2011-04-29,2011-03-31,0.009764,0.064148,0.115967,139261258.240000,0.302790,,2059200000.00,2059200000.00
sh.600098,2011-08-31,2011-06-30,0.026963,0.075535,0.117275,366239875.200000,0.300413,4841998926.690000,2059200000.00,2059200000.00
sh.600098,2011-10-31,2011-09-30,0.037521,0.067006,0.117217,521997180.650000,0.251128,,2059200000.00,2059200000.00
sh.600098,2012-04-27,2011-12-31,0.041852,0.056032,0.106681,606129121.380000,0.186478,10787491297.450000,2059200000.00,2059200000.00
sh.600098,2012-04-27,2012-03-31,0.011714,0.069222,0.137593,200077785.150000,0.194934,,2059200000.00,2059200000.00
sh.600098,2012-08-31,2012-06-30,0.040814,0.080494,0.156689,579101171.940000,0.225317,7132812452.140000,2059200000.00,2059200000.00
sh.600098,2012-10-31,2012-09-30,0.062491,0.080874,0.167662,896980760.970000,0.195280,,2742221806.00,2059200000.00
sh.600098,2013-04-24,2012-12-31,0.079496,0.077236,0.166492,1171236797.810000,0.318219,14948659816.750000,2742221806.00,2059200000.00
sh.600098,2013-04-27,2013-03-31,0.015550,0.075441,0.185013,269225281.810000,0.322417,,2742221806.00,2059200000.00
sh.600098,2013-08-30,2013-06-30,0.040886,0.095086,0.193091,739224631.660000,0.349785,7704554962.060000,2742221806.00,2059200000.00
sh.600098,2013-10-31,2013-09-30,0.062845,0.097729,0.191210,1182484951.450000,0.368420,,2742221806.00,2453399735.00
sh.600098,2014-04-24,2013-12-31,0.078471,0.088354,0.177029,1469198222.840000,0.374894,16293431763.150000,2742221806.00,2453399735.00
sh.600098,2014-04-24,2014-03-31,0.015009,0.066734,0.149541,266890146.800000,0.375519,,2742221806.00,2453399735.00
sh.600098,2014-08-28,2014-06-30,0.047832,0.095132,0.167238,860623673.010000,0.418323,8910956491.820000,2742221806.00,2453399735.00
sh.600098,2014-10-30,2014-09-30,0.073750,0.092861,0.169716,1361036881.160000,0.445527,,2726196558.00,2437374487.00
sh.600098,2015-04-24,2014-12-31,0.089706,0.087765,0.167790,1706661049.750000,0.449023,19168791540.670000,2726196558.00,2437374487.00
sh.600098,2015-04-30,2015-03-31,0.016892,0.079642,0.176677,335697226.730000,0.461762,,2726196558.00,2437374487.00
sh.600098,2015-08-29,2015-06-30,0.038321,0.093494,0.180214,790761122.560000,0.408218,8279165331.700000,2726196558.00,2437374487.00
sh.600098,2015-10-31,2015-09-30,0.069583,0.105448,0.181361,1419355559.960000,0.440496,,2726196558.00,2726196558.00
sh.600098,2016-04-29,2015-12-31,0.090941,0.087049,0.158376,1838190418.500000,0.477814,20685609700.750000,2726196558.00,2726196558.00
sh.600098,2016-04-29,2016-03-31,0.011264,0.043875,0.118389,231542036.040000,0.452180,,2726196558.00,2726196558.00
sh.600098,2016-08-31,2016-06-30,0.033724,0.064961,0.139020,692210701.020000,0.464125,10493760549.970000,2726196558.00,2726196558.00
sh.600098,2016-10-29,2016-09-30,0.065945,0.085311,0.158222,1367236890.860000,0.479390,,2726196558.00,2726196558.00
sh.600098,2017-04-29,2016-12-31,0.045111,0.045974,0.140113,1011793478.500000,0.245383,21632762502.850000,2726196558.00,2726196558.00
sh.600098,2017-04-29,2017-03-31,0.002129,0.007644,0.094064,35501021.230000,0.195882,,2726196558.00,2726196558.00
sh.600098,2017-08-31,2017-06-30,0.023288,0.037753,0.103895,386456344.450000,0.194307,,2726196558.00,2726196558.00
sh.600098,2017-10-31,2017-09-30,0.038436,0.041391,0.106958,722818252.080000,0.099763,,2726196558.00,2726196558.00
sh.600098,2018-04-28,2017-12-31,0.043871,0.036271,0.108999,894151680.680000,0.248898,24321278083.940000,2726196558.00,2726196558.00
sh.600098,2018-04-28,2018-03-31,0.006611,0.019238,0.078133,116659388.620000,0.276110,,2726196558.00,2726196558.00
sh.600098,2018-08-31,2018-06-30,0.027027,0.040000,0.099417,491951902.600000,0.277517,,2726196558.00,2726196558.00
sh.600098,2018-10-31,2018-09-30,0.039790,0.039160,0.099236,730422677.050000,0.267939,,2726196558.00,2726196558.00
sh.600098,2019-04-12,2018-12-31,0.043365,0.030559,0.100381,793968412.870000,0.257138,25639998165.260000,2726196558.00,2726196558.00
sh.600098,2019-04-30,2019-03-31,0.008944,0.023497,0.084806,149592302.650000,0.272202,,2726196558.00,2726196558.00
sh.600098,2019-08-31,2019-06-30,0.028268,0.038613,0.092536,498511728.590000,0.268146,,2726196558.00,2726196558.00
sh.600098,2019-10-31,2019-09-30,0.042034,0.037166,0.096412,793784326.670000,0.276345,,2726196558.00,2726196558.00
sh.600098,2020-04-18,2019-12-31,0.048163,0.032554,0.097119,961455803.840000,0.295481,29105458924.290000,2726196558.00,2726196558.00
sh.600098,2020-04-30,2020-03-31,0.006785,0.016518,0.067631,103290833.450000,0.283944,,2726196558.00,2726196558.00
sh.600098,2020-08-29,2020-06-30,0.031117,0.042483,0.087832,595546139.590000,0.321570,,2726196558.00,2726196558.00
sh.600098,2020-10-30,2020-09-30,0.048598,0.044003,0.098000,1000636208.530000,0.350637,,2726196558.00,2726196558.00
sh.600098,2021-04-15,2020-12-31,0.051477,0.034517,0.095008,1092279134.760000,0.331403,31227975573.940000,2726196558.00,2726196558.00
sh.600098,2021-04-30,2021-03-31,0.010996,0.020737,0.060307,186133823.940000,0.362136,,2726196558.00,2726196558.00
sh.600098,2021-08-28,2021-06-30,0.036681,0.037625,0.074079,671614026.380000,0.377982,17595132153.520000,2726196558.00,2726196558.00
sh.600098,2021-10-30,2021-09-30,0.040654,0.026144,0.064141,734994804.400000,0.293143,,2726196558.00,2698936572.00
sh.600098,2022-04-09,2021-12-31,0.009849,-0.001891,0.041238,-71691957.970000,0.057182,37401281730.650000,3544055525.00,2698936572.00
sh.600098,2022-04-30,2022-03-31,0.011182,0.026363,0.080694,220224373.750000,0.074409,,3544055525.00,2698936572.00
sh.600098,2022-08-31,2022-06-30,0.030632,0.029035,0.072864,601294897.710000,0.072130,20528814667.450000,3544055525.00,3206795539.00
sh.600098,2022-10-29,2022-09-30,0.051537,0.030388,0.075128,1078649274.500000,0.191295,,3544055525.00,3206795539.00
sh.600098,2023-04-08,2022-12-31,0.057085,0.024472,0.075123,1170973581.740000,0.382008,47437419015.420000,3544055525.00,3206795539.00
sh.600098,2023-04-29,2023-03-31,0.016526,0.040989,0.101061,412719174.420000,0.423947,,3544055525.00,3206795539.00
sh.600098,2023-08-31,2023-06-30,0.045612,0.053507,0.112823,1162645674.550000,0.494206,21538414232.750000,3544055525.00,3516795539.00
sh.600098,2023-10-31,2023-09-30,0.061770,0.051222,0.111865,1680913682.830000,0.474745,,3507435237.00,3491029779.00
sh.600098,2024-04-10,2023-12-31,0.066082,0.039892,0.107813,1865154741.100000,0.467060,46797389858.260000,3506870708.00,3491029779.00
sh.600098,2024-04-30,2024-03-31,0.017448,0.043206,0.106533,461678411.620000,0.479407,,3506870708.00,3491029779.00
sh.600098,2024-08-31,2024-06-30,0.044690,0.052540,0.102873,1200467764.130000,0.475762,22649891961.220000,3506870708.00,3491029779.00
sh.600098,2024-10-31,2024-09-30,0.061059,0.047758,0.103254,1717912263.030000,0.483946,,3506870708.00,3498749964.00
sh.600099,2010-04-23,2010-03-31,0.000239,0.001984,0.085418,114425.360000,0.010335,,219120000.00,219120000.00
sh.600099,2010-07-28,2010-06-30,0.001266,0.004529,0.078790,606562.040000,0.008905,129340038.390000,219120000.00,219120000.00
sh.600099,2010-10-28,2010-09-30,0.001788,0.004708,0.075932,857320.260000,0.007669,,219120000.00,219120000.00
sh.600099,2011-01-19,2010-12-31,0.006842,0.013752,0.106851,3288327.530000,0.015007,227772044.200000,219120000.00,219120000.00
sh.600099,2011-04-23,2011-03-31,0.000980,0.008034,0.083920,472756.180000,0.016642,,219120000.00,219120000.00
sh.600099,2011-08-13,2011-06-30,0.002520,0.008901,0.081551,1205815.140000,0.017742,131683635.870000,219120000.00,219120000.00
sh.600099,2011-10-22,2011-09-30,0.002715,0.006692,0.080055,1299319.470000,0.017024,,219120000.00,219120000.00
sh.600099,2012-02-18,2011-12-31,0.006831,0.012775,0.106805,3275594.700000,0.014949,247018054.170000,219120000.00,219120000.00
sh.600099,2012-04-21,2012-03-31,0.001636,0.011572,0.087045,780665.440000,0.016354,,219120000.00,219120000.00
sh.600099,2012-08-18,2012-06-30,0.002504,0.010294,0.085522,1195569.610000,0.014902,112707266.710000,219120000.00,219120000.00
sh.600099,2012-10-27,2012-09-30,0.002731,0.008091,0.067501,1303961.720000,0.014970,,219120000.00,219120000.00
sh.600099,2013-02-06,2012-12-31,0.001032,0.002242,0.080928,492371.460000,0.002247,211190905.430000,219120000.00,219120000.00
sh.600099,2013-04-27,2013-03-31,0.000580,0.004986,0.084794,277021.460000,-0.000051,,219120000.00,219120000.00
sh.600099,2013-08-08,2013-06-30,0.000716,0.003396,0.102910,341702.850000,-0.001650,95587282.130000,219120000.00,219120000.00
sh.600099,2013-10-26,2013-09-30,0.001602,0.004387,0.110146,765224.920000,-0.000212,,219120000.00,219120000.00
sh.600099,2014-03-06,2013-12-31,0.000842,0.001433,0.104681,401894.810000,0.001834,273050408.550000,219120000.00,219120000.00
sh.600099,2014-04-23,2014-03-31,0.001037,0.006644,0.130411,495527.270000,0.002831,,219120000.00,219120000.00
sh.600099,2014-08-23,2014-06-30,0.003155,0.009069,0.120339,1509554.620000,0.007164,160324620.960000,219120000.00,219120000.00
sh.600099,2014-10-25,2014-09-30,0.004762,0.008873,0.117830,2253862.600000,0.008628,,219120000.00,219120000.00
